key;akd_rows;ct2_rows;akd_total;ct2_total;status
0000320383;1;4;141.93;567.72;ambiguo
0000320700;2;5;97054.48;94385.50;ambiguo
0000320733;2;2;20000.82;19842.92;ambiguo
0000320734;2;2;284802.38;282553.94;ambiguo
0000320735;2;2;7388.88;7330.54;ambiguo
0000320736;2;2;21111.12;20944.46;ambiguo
0000320737;2;2;7388.88;7330.54;ambiguo
0000320739;2;2;4466.90;4431.64;ambiguo
0000320740;2;2;23320.06;23135.96;ambiguo
0000320741;2;2;3409.36;3382.44;ambiguo
0000320742;2;2;16888.88;16755.54;ambiguo
0000320749;2;2;2595.40;2574.90;ambiguo
0000320750;2;2;3505.18;3477.50;ambiguo
0000320805;2;5;22865.76;22236.95;ambiguo
0000320806;2;5;3711.44;7054.71;ambiguo
0000320819;2;5;62570.20;60849.52;ambiguo
0000320824;2;5;141800.00;140736.50;ambiguo
0000320826;2;2;7622.00;7468.80;ambiguo
0000320829;2;5;7254.20;7054.72;ambiguo
0000320842;2;2;3390.00;3390.00;forte_grupo
0000320843;2;2;2950.00;2950.00;forte_grupo
0000320845;2;2;25675.34;25675.34;forte_grupo
0000320847;2;2;1260.00;1260.00;forte_grupo
0000320849;2;5;11744.52;11656.44;ambiguo
0000320864;2;5;50000.00;49625.00;ambiguo
0000320870;2;2;20000.82;19842.92;ambiguo
0000320871;2;2;9972.62;9473.98;ambiguo
0000320872;2;2;40006.80;39690.96;ambiguo
0000320873;2;2;100000.00;99210.52;ambiguo
0000320874;2;2;344044.06;341327.92;ambiguo
0000320875;2;2;300960.00;298584.00;ambiguo
0000320876;2;2;74358.18;73771.04;ambiguo
0000320877;2;2;81170.86;80530.04;ambiguo
0000320878;2;2;7388.88;7330.54;ambiguo
0000320879;2;2;5277.78;5236.12;ambiguo
0000320880;2;2;5277.78;5236.12;ambiguo
0000320884;2;2;4221.80;4188.46;ambiguo
0000320885;2;2;8952.80;8882.12;ambiguo
0000320886;2;2;1777.72;1763.68;ambiguo
0000320887;2;2;26800.02;26588.44;ambiguo
0000320888;2;2;92920.18;92186.60;ambiguo
0000320890;2;2;1211.44;1201.88;ambiguo
0000320891;2;2;65984.48;65463.54;ambiguo
0000320892;2;2;11621.54;11529.80;ambiguo
0000320895;2;2;14835.58;14718.46;ambiguo
0000320896;2;2;2465.44;2445.98;ambiguo
0000320897;2;2;4560.00;4524.00;ambiguo
0000320898;2;2;8240.68;8175.62;ambiguo
0000320899;2;2;9249.20;9176.18;ambiguo
0000320900;2;2;7078.40;7022.52;ambiguo
0000320901;2;2;4014.00;3982.30;ambiguo
0000320902;2;2;30320.20;30080.82;ambiguo
0000320905;2;2;5911.12;5864.46;ambiguo
0000320906;2;2;5911.12;5864.46;ambiguo
0000320907;2;2;5911.12;5864.46;ambiguo
0000320908;2;2;5911.12;5864.46;ambiguo
0000320909;2;2;4222.22;4188.88;ambiguo
0000320910;2;2;7362.50;7304.38;ambiguo
0000320911;2;2;2037.76;2021.68;ambiguo
0000320913;2;2;4500.74;4465.20;ambiguo
0000320914;2;2;5115.76;5075.38;ambiguo
0000320915;2;2;2456.70;2437.30;ambiguo
0000320916;2;2;19088.16;18937.46;ambiguo
0000320917;2;2;15860.26;15735.04;ambiguo
0000320918;2;2;20863.72;20699.00;ambiguo
0000320919;2;2;3690.48;3661.34;ambiguo
0000320920;2;2;2416.80;2397.72;ambiguo
0000320921;2;2;1752.76;1738.92;ambiguo
0000320922;2;2;1871.32;1856.54;ambiguo
0000320923;2;2;270184.86;268051.82;ambiguo
0000320924;2;2;2425.70;2406.56;ambiguo
0000320925;2;2;130924.66;129891.04;ambiguo
0000320926;2;2;21081.52;20915.08;ambiguo
0000320927;2;2;4222.22;4188.88;ambiguo
0000320938;2;5;58313.84;56710.21;ambiguo
0000320939;2;5;30176.62;29346.76;ambiguo
0000320941;2;5;63186.76;61449.12;ambiguo
0000320942;2;5;100104.10;97351.24;ambiguo
0000320944;2;5;19515.04;18392.92;ambiguo
0000320945;2;5;12556.52;12462.35;ambiguo
0000320948;2;2;424615.40;424615.40;forte_grupo
0000320950;2;2;14250.02;14137.52;ambiguo
0000320951;2;2;39520.00;38680.20;ambiguo
0000320952;2;5;108360.08;107547.38;ambiguo
0000320954;2;5;71378.82;70843.48;ambiguo
0000320955;2;5;2455.38;2436.96;ambiguo
0000320956;2;5;2713.60;2693.25;ambiguo
0000320957;2;2;7312.30;7024.20;ambiguo
0000320958;2;5;2455.38;2436.97;ambiguo
0000320961;2;5;162986.10;161763.70;ambiguo
0000320965;2;5;95653.00;553373.22;ambiguo
0000320968;2;2;7820.44;7820.44;forte_grupo
0000320974;2;2;7820.44;7820.44;forte_grupo
0000320975;2;2;165026.40;156775.08;ambiguo
0000320976;2;2;35000.00;33250.00;ambiguo
0000320977;2;2;47600.00;45220.00;ambiguo
0000320978;2;2;2988.22;2964.62;ambiguo
0000320979;2;2;1795.50;1781.32;ambiguo
0000320980;2;2;31666.68;31416.68;ambiguo
0000320981;2;2;7388.88;7330.54;ambiguo
0000320982;2;2;5277.78;5236.12;ambiguo
0000320983;2;2;5347.08;5304.86;ambiguo
0000320984;2;2;830.00;830.00;forte_grupo
0000320985;2;2;5623.06;5578.66;ambiguo
0000320986;2;2;25333.32;25133.32;ambiguo
0000320987;2;2;4222.22;4188.88;ambiguo
0000320988;2;2;5310.50;5268.58;ambiguo
0000320989;2;2;2069.10;2052.76;ambiguo
0000320990;2;2;5998.56;5978.08;ambiguo
0000320992;2;2;2257.20;2239.38;ambiguo
0000320993;2;2;3378.20;3351.52;ambiguo
0000320994;2;2;2490.00;2490.00;forte_grupo
0000320995;2;2;17195.00;17059.24;ambiguo
0000320996;2;2;1976.00;1972.20;ambiguo
0000320997;2;2;14400.00;14110.56;ambiguo
0000320998;2;2;2600.00;2595.00;ambiguo
0000321000;2;2;13166.40;13141.08;ambiguo
0000321001;2;2;53333.34;52912.28;ambiguo
0000321002;2;2;131856.50;130815.52;ambiguo
0000321003;2;2;274095.18;271931.28;ambiguo
0000321004;2;2;3221.32;3156.90;ambiguo
0000321005;2;2;478000.00;478000.00;forte_grupo
0000321006;2;2;30000.00;28500.00;ambiguo
0000321007;2;2;18000.00;18000.00;forte_grupo
0000321008;2;2;2015.52;1972.88;ambiguo
0000321009;2;2;1355.60;1355.60;forte_grupo
0000321010;2;5;56819.16;55256.64;ambiguo
0000321011;2;5;72865.76;70861.96;ambiguo
0000321012;2;5;58563.54;56953.03;ambiguo
0000321013;2;5;52874.08;51420.05;ambiguo
0000321014;2;5;206653.86;200970.88;ambiguo
0000321016;2;5;16839.56;16376.46;ambiguo
0000321017;2;2;20000.00;19000.00;ambiguo
0000321020;2;2;44025.38;44025.38;forte_grupo
0000321021;2;2;228592.00;217602.00;ambiguo
0000321022;2;2;114400.00;108900.00;ambiguo
0000321023;2;2;158298.84;158298.84;forte_grupo
0000321029;2;2;68577.60;65280.60;ambiguo
0000321036;2;2;22536.42;22536.42;forte_grupo
0000321038;2;2;154112.96;154112.96;forte_grupo
0000321039;2;2;152000.00;152000.00;forte_grupo
0000321041;2;2;15000.00;15000.00;forte_grupo
0000321042;2;2;6600.00;6600.00;forte_grupo
0000321044;2;5;6838.30;6650.25;ambiguo
0000321045;2;2;12584.68;12584.68;forte_grupo
0000321046;2;5;6838.30;6650.25;ambiguo
0000321047;2;2;315.18;315.18;forte_grupo
0000321049;2;5;80000.00;79400.00;ambiguo
0000321050;2;2;90241.84;90241.84;forte_grupo
0000321051;3;3;360.00;1900.00;ambiguo
0000321058;2;2;4878.28;4878.28;forte_grupo
0000321064;2;2;19219.20;18810.80;ambiguo
0000321065;2;2;56430.00;53608.50;ambiguo
0000321066;2;2;38001.90;37701.88;ambiguo
0000321067;2;2;248.00;248.00;forte_grupo
0000321068;2;2;1245.46;1235.62;ambiguo
0000321069;2;2;4232.26;4198.84;ambiguo
0000321070;2;5;2126.56;2009.61;ambiguo
0000321071;2;2;2450.58;2431.24;ambiguo
0000321072;2;2;60000.00;60000.00;forte_grupo
0000321073;2;5;1277212.24;1066472.22;ambiguo
0000321074;2;2;954.00;954.00;forte_grupo
0000321075;2;2;166379.20;161035.86;ambiguo
0000321076;2;5;31837.06;30961.54;ambiguo
0000321077;2;2;87500.00;87500.00;forte_grupo
0000321079;2;5;42550.52;41380.38;ambiguo
0000321080;2;2;74799.98;74799.98;forte_grupo
0000321081;2;5;738.90;718.58;ambiguo
0000321082;2;2;9596.00;9404.08;ambiguo
0000321083;2;2;39200.00;38416.00;ambiguo
0000321084;2;5;3018.40;2935.40;ambiguo
0000321085;2;2;7689.00;7689.00;forte_grupo
0000321086;2;5;592.06;575.79;ambiguo
0000321087;2;5;29421.12;28612.05;ambiguo
0000321088;2;5;20472.42;19909.45;ambiguo
0000321089;2;2;20790.72;20626.58;ambiguo
0000321090;2;5;216.00;6697.78;ambiguo
0000321091;2;5;31765.40;30891.87;ambiguo
0000321092;2;5;59876.18;58229.59;ambiguo
0000321093;2;2;232891.96;221247.36;ambiguo
0000321094;2;5;52867.76;51413.89;ambiguo
0000321095;2;5;52592.06;51145.79;ambiguo
0000321097;2;5;5759.60;5601.20;ambiguo
0000321098;2;2;409795.80;406560.56;ambiguo
0000321099;2;2;28000.00;28000.00;forte_grupo
0000321100;2;5;34975.92;34713.60;ambiguo
0000321101;2;5;2156.00;2096.72;ambiguo
0000321102;2;2;112000.00;112000.00;forte_grupo
0000321103;2;5;8624.00;8386.84;ambiguo
0000321104;2;5;6645.62;6462.86;ambiguo
0000321105;2;5;16960.62;16494.20;ambiguo
0000321106;2;2;128000.00;128000.00;forte_grupo
0000321107;2;5;9856.00;9584.96;ambiguo
0000321108;2;5;1050790.06;877409.71;ambiguo
0000321109;2;5;48199.90;46874.40;ambiguo
0000321110;2;5;16809.42;14876.33;ambiguo
0000321112;2;5;17120.36;15151.52;ambiguo
0000321114;2;5;38798.06;34336.29;ambiguo
0000321115;2;5;8622.00;8557.33;ambiguo
0000321116;2;5;18634.32;16491.38;ambiguo
0000321118;2;5;45111.30;43870.76;ambiguo
0000321122;2;5;23080.20;43870.73;ambiguo
0000321123;2;5;17554.20;17071.47;ambiguo
0000321124;2;5;145202.58;141209.50;ambiguo
0000321125;2;2;150000.06;148815.84;ambiguo
0000321126;2;5;71424.72;69460.54;ambiguo
0000321127;2;2;41613.22;41284.70;ambiguo
0000321129;2;2;14730.42;14614.12;ambiguo
0000321130;2;5;222180.00;220513.65;ambiguo
0000321131;2;2;3420.00;3393.00;ambiguo
0000321132;2;2;29588.10;29354.50;ambiguo
0000321133;2;2;116626.86;115706.12;ambiguo
0000321136;2;5;74485.78;73927.14;ambiguo
0000321137;2;5;44386.68;43166.05;ambiguo
0000321139;2;2;31403.62;31403.62;forte_grupo
0000321140;2;2;2816.00;2816.00;forte_grupo
0000321141;2;2;40687.52;40687.52;forte_grupo
0000321143;2;5;356182.34;346387.33;ambiguo
0000321145;2;2;60457.24;60457.24;forte_grupo
0000321146;2;2;79456.96;79456.96;forte_grupo
0000321147;2;2;42075.84;41234.32;ambiguo
0000321148;2;2;74346.14;74346.14;forte_grupo
0000321149;2;2;42720.20;42720.20;forte_grupo
0000321150;2;2;21425.00;21425.00;forte_grupo
0000321151;2;5;6597.20;6547.72;ambiguo
0000321153;2;5;18873.98;16698.16;ambiguo
0000321154;2;5;85050.42;82711.55;ambiguo
0000321156;2;5;65562.80;63759.83;ambiguo
0000321157;2;5;63384.10;61641.04;ambiguo
0000321160;2;5;49528.72;48166.68;ambiguo
0000321161;2;5;5579.56;5426.12;ambiguo
0000321162;2;5;96014.30;90493.47;ambiguo
0000321163;2;5;42359.26;39923.62;ambiguo
0000321164;2;5;23959.72;23300.83;ambiguo
0000321165;2;2;85100.00;85100.00;forte_grupo
0000321166;2;5;2252.92;2190.97;ambiguo
0000321167;2;5;154512.36;150263.29;ambiguo
0000321168;2;2;108787.36;108787.36;forte_grupo
0000321169;2;2;6900.00;6900.00;forte_grupo
0000321171;2;5;233415.00;226996.10;ambiguo
0000321172;2;5;277751.04;270112.89;ambiguo
0000321173;2;5;4291.40;4173.40;ambiguo
0000321174;2;5;155882.46;151595.70;ambiguo
0000321175;2;5;9850.30;9579.43;ambiguo
0000321176;2;5;2009.74;1954.48;ambiguo
0000321177;2;2;17250.00;17250.00;forte_grupo
0000321178;2;5;98468.42;95760.55;ambiguo
0000321179;2;5;83693.50;81391.92;ambiguo
0000321180;2;2;290931.10;290931.10;forte_grupo
0000321182;2;5;9821.52;9747.87;ambiguo
0000321183;2;5;2357.52;7921.86;ambiguo
0000321185;2;5;49533.54;48171.36;ambiguo
0000321186;2;5;300451.20;292188.80;ambiguo
0000321187;2;5;3433.60;3339.17;ambiguo
0000321188;2;5;8562.48;8327.02;ambiguo
0000321189;2;5;73101.30;71091.03;ambiguo
0000321190;2;5;1201.72;1168.68;ambiguo
0000321194;2;5;193.18;187.88;ambiguo
0000321195;2;5;12392.92;12052.12;ambiguo
0000321198;2;5;78547.56;76387.49;ambiguo
0000321201;2;5;4291.94;4173.91;ambiguo
0000321203;2;5;129424.06;125864.90;ambiguo
0000321204;2;5;21824.32;21224.16;ambiguo
0000321206;2;5;11874.66;11548.10;ambiguo
0000321207;2;5;720.00;714.60;ambiguo
0000321212;2;5;31632.32;30762.44;ambiguo
0000321213;2;2;24000.00;24000.00;forte_grupo
0000321214;2;2;13155.46;13155.46;forte_grupo
0000321217;2;2;58750.42;58750.42;forte_grupo
0000321218;2;2;5520.00;5520.00;forte_grupo
0000321219;2;5;1371.30;1361.02;ambiguo
0000321220;2;2;116568.00;116568.00;forte_grupo
0000321221;2;2;84222.00;84222.00;forte_grupo
0000321223;2;5;21600.00;21438.00;ambiguo
0000321232;2;5;122104.56;118746.68;ambiguo
0000321233;2;5;480670.10;467451.67;ambiguo
0000321234;2;5;46609.40;45327.66;ambiguo
0000321235;2;5;161289.84;156854.37;ambiguo
0000321236;2;5;44250.20;43033.33;ambiguo
0000321239;2;2;66046.00;66046.00;forte_grupo
0000321241;2;2;150206.00;150206.00;forte_grupo
0000321242;2;2;140676.00;140676.00;forte_grupo
0000321243;2;2;116352.00;116352.00;forte_grupo
0000321256;2;5;4292.80;4260.60;ambiguo
0000321262;2;2;12600.00;12600.00;forte_grupo
0000321269;3;4;4255937.04;5674582.72;ambiguo
0000321270;2;5;3932.50;21960.92;ambiguo
0000321271;2;2;7770.00;7770.00;forte_grupo
0000321272;2;2;123805.44;117615.16;ambiguo
0000321273;2;5;10482.44;10403.82;ambiguo
0000321278;2;5;558.32;554.14;ambiguo
0000321282;4;4;1294417.72;1294417.72;forte_grupo
0000321283;4;4;1634985.18;1634985.18;forte_grupo
0000321284;4;4;3380993.02;3380993.02;forte_grupo
0000321285;4;4;3592048.90;3592048.90;forte_grupo
0000321286;4;4;1534253.96;1534253.96;forte_grupo
0000321287;4;4;1587017.94;1587017.94;forte_grupo
0000321288;2;2;8000.00;8000.00;forte_grupo
0000321289;4;4;346593.80;346593.80;forte_grupo
0000321290;4;4;325375.36;325375.36;forte_grupo
0000321291;4;4;6326.34;6326.34;forte_grupo
0000321292;2;2;799915.78;759920.00;ambiguo
0000321294;2;2;174432.40;165710.78;ambiguo
0000321295;2;2;388951.62;369504.04;ambiguo
0000321296;2;2;34592.00;32862.40;ambiguo
0000321298;2;2;26200.00;26200.00;forte_grupo
0000321299;2;2;99493.94;94519.24;ambiguo
0000321303;2;2;40000.00;40000.00;forte_grupo
0000321304;2;5;351496.98;348860.75;ambiguo
0000321307;2;2;77113.40;1082404.40;ambiguo
0000321312;2;2;410000.00;389500.00;ambiguo
0000321313;2;5;37166.98;36609.48;ambiguo
0000321314;2;5;37166.98;36888.23;ambiguo
0000321315;2;5;16241.60;15997.98;ambiguo
0000321316;2;5;10080.00;9928.80;ambiguo
0000321317;2;5;10080.00;10004.40;ambiguo
0000321318;2;5;150010.00;147759.84;ambiguo
0000321319;2;5;150000.00;148875.00;ambiguo
0000321320;2;5;137630.76;135566.30;ambiguo
0000321321;2;5;16377.02;16131.36;ambiguo
0000321322;2;5;75920.00;74781.20;ambiguo
0000321323;2;5;25419.88;25038.58;ambiguo
0000321324;2;5;39718.30;39122.52;ambiguo
0000321325;2;5;24446.58;24079.88;ambiguo
0000321326;2;5;41993.04;41363.14;ambiguo
0000321327;2;5;148594.70;146365.78;ambiguo
0000321328;2;2;14200.00;14200.00;forte_grupo
0000321330;1;4;982.80;3931.20;ambiguo
0000321331;7;6;166862.96;200017.82;ambiguo
0000321332;2;2;35513.80;35513.80;forte_grupo
0000321334;3;4;5085.00;6780.00;ambiguo
0000321335;3;4;19733.19;26310.92;ambiguo
0000321336;3;7;31219.32;41469.66;ambiguo
0000321337;6;6;508968.36;627727.64;ambiguo
0000321338;3;4;38513.01;51350.68;ambiguo
0000321339;4;6;7050.51;26257.08;ambiguo
0000321340;3;5;17420.52;23205.02;ambiguo
0000321341;3;5;507723.72;674292.72;ambiguo
0000321342;3;5;338870.70;450044.06;ambiguo
0000321343;3;5;4894.02;6499.60;ambiguo
0000321344;3;5;2357.88;3131.42;ambiguo
0000321345;3;5;6173.67;8199.06;ambiguo
0000321346;3;5;5893.53;7827.02;ambiguo
0000321347;3;5;10537.89;13995.06;ambiguo
0000321348;2;2;18878.98;18878.98;forte_grupo
0000321349;3;5;12179.04;16174.62;ambiguo
0000321350;3;5;4900.86;6508.68;ambiguo
0000321351;3;5;8576.82;11390.62;ambiguo
0000321352;3;5;3099.39;4116.20;ambiguo
0000321353;3;5;3186.30;4231.62;ambiguo
0000321354;3;5;282389.97;375033.70;ambiguo
0000321355;3;5;17054.40;22649.44;ambiguo
0000321356;3;5;68217.60;90597.76;ambiguo
0000321357;3;5;113768.64;151092.74;ambiguo
0000321358;3;5;712030.50;945626.48;ambiguo
0000321359;3;5;23989.83;31860.18;ambiguo
0000321360;3;5;34226.40;45455.06;ambiguo
0000321361;3;5;8892.00;11809.20;ambiguo
0000321362;3;5;9685.44;12862.94;ambiguo
0000321363;3;5;4548.60;6040.86;ambiguo
0000321364;3;5;4149.60;5510.96;ambiguo
0000321365;3;5;3852.39;5116.24;ambiguo
0000321366;3;5;4078.35;5416.34;ambiguo
0000321367;3;7;44585.49;59224.39;ambiguo
0000321368;2;2;10268.76;10063.38;ambiguo
0000321369;3;5;142500.00;189250.00;ambiguo
0000321370;3;5;36000.00;47517.60;ambiguo
0000321371;3;5;36000.00;47517.60;ambiguo
0000321372;3;4;17100.00;22800.00;ambiguo
0000321373;3;5;250557.75;332758.28;ambiguo
0000321374;3;5;730409.40;970034.94;ambiguo
0000321375;3;5;295089.00;391898.90;ambiguo
0000321376;3;5;38694.75;51389.34;ambiguo
0000321377;3;5;273855.81;363699.74;ambiguo
0000321378;3;5;61200.00;80779.92;ambiguo
0000321379;3;4;2880.00;3840.00;ambiguo
0000321380;3;5;155831.52;205577.74;ambiguo
0000321381;3;5;18738.72;24720.70;ambiguo
0000321382;3;5;14788.80;19509.84;ambiguo
0000321394;10;6;419.64;489.98;ambiguo
0000321398;3;7;244479.15;324749.80;ambiguo
0000321399;3;7;4070.40;5406.86;ambiguo
0000321400;7;6;34947.71;41914.60;ambiguo
0000321401;10;8;1907241.99;2287030.58;ambiguo
0000321402;10;8;92696.84;111018.74;ambiguo
0000321403;10;8;68985.51;84677.42;ambiguo
0000321404;10;8;9288.92;11270.30;ambiguo
0000321405;10;8;9288.92;11270.30;ambiguo
0000321406;3;4;24000.00;32000.00;ambiguo
0000321407;3;5;18000.00;23400.00;ambiguo
0000321408;3;5;35700.00;46410.00;ambiguo
0000321409;3;4;2775.00;3700.00;ambiguo
0000321410;3;5;24273.60;31723.72;ambiguo
0000321411;3;4;473.04;630.72;ambiguo
0000321412;3;5;55224.00;71791.20;ambiguo
0000321413;3;5;118560.00;154128.00;ambiguo
0000321414;3;5;51000.00;66300.00;ambiguo
0000321415;3;5;420000.00;546000.00;ambiguo
0000321416;3;4;4860.00;6480.00;ambiguo
0000321418;3;4;6496.62;8662.16;ambiguo
0000321419;3;4;9900.00;13200.00;ambiguo
0000321428;3;4;16800.00;22400.00;ambiguo
0000321429;3;4;75600.00;100800.00;ambiguo
0000321430;3;4;28500.00;38000.00;ambiguo
0000321431;3;8;5821.20;7654.87;ambiguo
0000321432;3;8;194840.22;256214.91;ambiguo
0000321433;3;5;150000.00;198000.00;ambiguo
0000321434;3;8;11550.00;15188.26;ambiguo
0000321435;3;5;9000.00;11880.00;ambiguo
0000321436;3;8;693.00;911.29;ambiguo
0000321437;3;4;9137.55;12183.40;ambiguo
0000321438;3;4;49140.00;65520.00;ambiguo
0000321439;1;4;1048.66;4194.64;ambiguo
